,"Type","Date","Num","Memo","Name","Item","Qty","Sales Price","Amount","Balance"
,"Invoice","12/23/2015","61976","Tres Vidas Tequila Reposado (Organic)","Samples James","00294 ZI2 (Tres Vidas Tequila Reposado (Organic))",1,0.00,0.00,0.00
"Total 00294 ZI2 (Tres Vidas Tequila Reposado (Organic))",,,,,,,1,,0.00,0.00
"00295 ZI2 (Tres Vidas Tequila Anejo (Organic))",,,,,,,,,,""
,"Invoice","12/23/2015","61976","Tres Vidas Tequila Anejo (Organic)","Samples James","00295 ZI2 (Tres Vidas Tequila Anejo (Organic))",1,0.00,0.00,0.00
"Total 00295 ZI2 (Tres Vidas Tequila Anejo (Organic))",,,,,,,1,,0.00,0.00
"00296 R2 (Meletti, 1870.. Bitter  Aperitivo)",,,,,,,,,,""
,"Invoice","07/10/2015","59004","Meletti, 1870   Bitter  Aperitivo","Parlor","00296 R2 (Meletti, 1870.. Bitter  Aperitivo)",2,18.00,36.00,36.00
,"Invoice","07/16/2015","59064","Meletti, 1870   Bitter  Aperitivo","Samples James","00296 R2 (Meletti, 1870.. Bitter  Aperitivo)",1,0.00,0.00,36.00
,"Invoice","08/13/2015","59485","1877 Meletti Bitter  Aperitivo","Pomo  Phoenix","00296 R2 (Meletti, 1870.. Bitter  Aperitivo)",1,17.99,17.99,53.99
,"Invoice","08/21/2015","59621","Meletti, 1870   Bitter  Aperitivo","Parlor","00296 R2 (Meletti, 1870.. Bitter  Aperitivo)",6,17.99,107.94,161.93
,"Invoice","09/15/2015","59970","Meletti, 1870   Bitter  Aperitivo","Samples 100% billback","00296 R2 (Meletti, 1870.. Bitter  Aperitivo)",1,0.00,0.00,161.93
,"Invoice","10/01/2015","60361","Meletti, 1870   Bitter  Aperitivo","Top's Liquors","00296 R2 (Meletti, 1870.. Bitter  Aperitivo)",1,17.99,17.99,179.92
,"Invoice","10/15/2015","60582","Meletti, 1870   Bitter  Aperitivo","Blackstone Country Club","00296 R2 (Meletti, 1870.. Bitter  Aperitivo)",1,0.00,0.00,179.92
,"Invoice","11/13/2015","61152","Meletti, 1870   Bitter  Aperitivo","Blackstone Country Club","00296 R2 (Meletti, 1870.. Bitter  Aperitivo)",2,17.99,35.98,215.90
"Total 00296 R2 (Meletti, 1870.. Bitter  Aperitivo)",,,,,,,15,,215.90,215.90
"10-Piemonte/Liguria (Piemonte/Liguria)",,,,,,,,,,""
"10106VIN - J2 Cascina Val Del P (Cascina Val Del Prete, Barbera d'Alba 2012)",,,,,,,,,,""
,"Invoice","01/09/2015","55728","Cascina Val Del Prete, Barbera d'Alba 2011","Grazie Pizzeria Winebar","10-Piemonte/Liguria:10106VIN - J2 Cascina Val Del P (Cascina Val Del Prete, Barbera d'Alba 2012)",12,15.99,191.88,191.88
,"Invoice","02/20/2015","56590","Cascina Val Del Prete, Barbera d'Alba 2011","Grazie Pizzeria Winebar","10-Piemonte/Liguria:10106VIN - J2 Cascina Val Del P (Cascina Val Del Prete, Barbera d'Alba 2012)",12,15.99,191.88,383.76
,"Invoice","02/27/2015","56753","Cascina Val Del Prete, Barbera d'Alba 2011","Grazie Pizzeria Winebar","10-Piemonte/Liguria:10106VIN - J2 Cascina Val Del P (Cascina Val Del Prete, Barbera d'Alba 2012)",1,15.99,15.99,399.75
,"Invoice","04/03/2015","57408","Cascina Val Del Prete, Barbera d'Alba 2012","Grazie Pizzeria Winebar","10-Piemonte/Liguria:10106VIN - J2 Cascina Val Del P (Cascina Val Del Prete, Barbera d'Alba 2012)",1,15.99,15.99,415.74
,"Invoice","04/24/2015","57800","Cascina Val Del Prete, Barbera d'Alba 2012","Grazie Pizzeria Winebar","10-Piemonte/Liguria:10106VIN - J2 Cascina Val Del P (Cascina Val Del Prete, Barbera d'Alba 2012)",12,15.99,191.88,607.62
,"Invoice","10/09/2015","60490","Cascina Val Del Prete, Barbera d'Alba 2012","Grazie Pizzeria Winebar","10-Piemonte/Liguria:10106VIN - J2 Cascina Val Del P (Cascina Val Del Prete, Barbera d'Alba 2012)",12,15.99,191.88,799.50
"Total 10106VIN - J2 Cascina Val Del P (Cascina Val Del Prete, Barbera d'Alba 2012)",,,,,,,50,,799.50,799.50
"10130TVN - F2 Nebb. St Farina (Stefano Farina, Nebbiolo d' Alba 2010)",,,,,,,,,,""
,"Invoice","04/28/2015","57863","Stefano Farina, Nebbiolo d' Alba 2010 - (closeout)","D'Vine Gourmet","10-Piemonte/Liguria:10130TVN - F2 Nebb. St Farina (Stefano Farina, Nebbiolo d' Alba 2010)",10,4.99,49.90,49.90
"Total 10130TVN - F2 Nebb. St Farina (Stefano Farina, Nebbiolo d' Alba 2010)",,,,,,,10,,49.90,49.90
"10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",,,,,,,,,,""
,"Invoice","01/09/2015","55729","Boroli, Barolo 2009","Dahl & DiLuca","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",6,35.00,210.00,210.00
,"Invoice","01/13/2015","55765","Boroli, Barolo 2009","Italian Grotto","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",6,35.00,210.00,420.00
,"Invoice","01/22/2015","55925","Boroli, Barolo 2010","Rum Runner","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",6,35.00,210.00,630.00
,"Invoice","01/30/2015","56203","Boroli, Barolo 2010","Dahl & DiLuca","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",6,35.00,210.00,840.00
,"Invoice","02/05/2015","56234","Boroli, Barolo 2010","Fleming's - Tucson","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",12,35.00,420.00,1260.00
,"Invoice","02/19/2015","56589","Boroli, Barolo 2009","Giuseppe's on 28th","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",3,35.00,105.00,1365.00
,"Invoice","02/20/2015","56592","Boroli, Barolo 2010","Marcellino","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",6,35.00,210.00,1575.00
,"Invoice","02/23/2015","56606","Boroli, Barolo 2010 ( Wrong Item delivered. Pick-up & Return )","Giuseppe's on 28th","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",-3,35.00,-105.00,1470.00
,"Invoice","03/06/2015","56860","Boroli, Barolo 2010","Dahl & DiLuca","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",6,35.00,210.00,1680.00
,"Invoice","03/10/2015","56910","Boroli, Barolo 2010","Italian Grotto","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",6,35.00,210.00,1890.00
,"Invoice","03/13/2015","56987","Boroli, Barolo 2010","Dahl & DiLuca","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",12,35.00,420.00,2310.00
,"Invoice","04/10/2015","57522","Boroli, Barolo 2010","Dahl & DiLuca","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",6,35.00,210.00,2520.00
,"Invoice","04/18/2015","57679","Boroli, Barolo 2010","Spiga Cucina Italiana","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",6,35.00,210.00,2730.00
,"Invoice","04/23/2015","57749","Boroli, Barolo 2009","Rum Runner","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",3,35.00,105.00,2835.00
,"Invoice","05/15/2015","58113","Boroli, Barolo 2010","Dahl & DiLuca","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",6,35.00,210.00,3045.00
,"Invoice","05/26/2015","58311","Boroli, Barolo 2010","Italian Grotto","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",3,35.00,105.00,3150.00
,"Invoice","06/24/2015","58752","Boroli, Barolo 2010 (6pk)","City Wines and Spirits","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",1,35.00,35.00,3185.00
,"Invoice","07/24/2015","59184","Boroli, Barolo 2010 (6pk)","Dahl & DiLuca","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",6,35.00,210.00,3395.00
,"Invoice","08/14/2015","59468","Boroli, Barolo 2010 (6pk)","Dahl & DiLuca","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",6,35.00,210.00,3605.00
,"Invoice","09/11/2015","59941","Boroli, Barolo 2010 (6pk)","Spiga Cucina Italiana","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",6,35.00,210.00,3815.00
,"Invoice","09/11/2015","59948","Boroli, Barolo 2010 (6pk)","Dahl & DiLuca","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",6,35.00,210.00,4025.00
,"Invoice","09/22/2015","60090","Boroli, Barolo 2010 (6pk)","Italian Grotto","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",2,35.00,70.00,4095.00
,"Invoice","10/13/2015","60538","Boroli, Barolo 2010 (6pk)","Marcellino","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",1,0.00,0.00,4095.00
,"Invoice","10/23/2015","60743","Boroli, Barolo 2010 (6pk)","Dahl & DiLuca","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",6,35.00,210.00,4305.00
,"Invoice","11/04/2015","60920","Boroli, Barolo 2010 (6pk)","City Wines and Spirits","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",1,35.00,35.00,4340.00
,"Invoice","11/13/2015","61167","Boroli, Barolo 2010 (6pk)","Marcellino","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",12,35.00,420.00,4760.00
,"Invoice","11/18/2015","61231","Boroli, Barolo 2010 (6pk)","AJ's Fine Foods #118-Thompson Peak","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",3,35.00,105.00,4865.00
,"Invoice","11/27/2015","61458","Boroli, Barolo 2010 (6pk)","Dahl & DiLuca","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",2,35.00,70.00,4935.00
,"Invoice","12/11/2015","61728","Boroli, Barolo 2010 (6pk)","Rene At Tlaquepaque","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",3,35.00,105.00,5040.00
,"Invoice","12/18/2015","61783","Boroli, Barolo 2010 (6pk)","Rene At Tlaquepaque","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",3,35.00,105.00,5145.00
,"Invoice","12/28/2015","62000","Boroli, Barolo 2011 (6pk)","Dahl & DiLuca","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",6,35.00,210.00,5355.00
,"Invoice","12/28/2015","62046","Boroli, Barolo 2011 (6pk)","Italian Grotto","10-Piemonte/Liguria:10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",6,35.00,210.00,5565.00
"Total 10142UVE  ZG1  Barolo Boroli (Boroli, Barolo 2011   *)",,,,,,,160,,5565.00,5565.00
"10173 ZG3  Veglio,Dolcetto(LH) (Veglio, Dolcetto d'Alba 2012 ( Low Histamine))",,,,,,,,,,""
,"Invoice","01/08/2015","55704","Veglio, Dolcetto 2012 (Migraine Free)","La Mia Toscana","10-Piemonte/Liguria:10173 ZG3  Veglio,Dolcetto(LH) (Veglio, Dolcetto d'Alba 2012 ( Low Histamine))",4,13.49,53.96,53.96
,"Invoice","01/22/2015","56006","Veglio, Dolcetto 2012 (Migraine Free)","La Mia Toscana","10-Piemonte/Liguria:10173 ZG3  Veglio,Dolcetto(LH) (Veglio, Dolcetto d'Alba 2012 ( Low Histamine))",1,13.49,13.49,67.45
,"Invoice","01/30/2015","56194","Veglio, Dolcetto 2012 (Migraine Free)","Samples James","10-Piemonte/Liguria:10173 ZG3  Veglio,Dolcetto(LH) (Veglio, Dolcetto d'Alba 2012 ( Low Histamine))",1,0.00,0.00,67.45
,"Invoice","02/05/2015","56283","Veglio, Dolcetto 2012 (Migraine Free)","La Mia Toscana","10-Piemonte/Liguria:10173 ZG3  Veglio,Dolcetto(LH) (Veglio, Dolcetto d'Alba 2012 ( Low Histamine))",1,13.49,13.49,80.94
,"Invoice","02/12/2015","56419","Veglio, Dolcetto 2012 (Migraine Free)","La Mia Toscana","10-Piemonte/Liguria:10173 ZG3  Veglio,Dolcetto(LH) (Veglio, Dolcetto d'Alba 2012 ( Low Histamine))",2,13.49,26.98,107.92
,"Invoice","02/19/2015","56541","Veglio, Dolcetto 2012 (Migraine Free)","La Mia Toscana","10-Piemonte/Liguria:10173 ZG3  Veglio,Dolcetto(LH) (Veglio, Dolcetto d'Alba 2012 ( Low Histamine))",1,13.49,13.49,121.41
,"Invoice","02/26/2015","56705","Veglio, Dolcetto 2012 (Migraine Free)","La Mia Toscana","10-Piemonte/Liguria:10173 ZG3  Veglio,Dolcetto(LH) (Veglio, Dolcetto d'Alba 2012 ( Low Histamine))",2,13.49,26.98,148.39
,"Invoice","03/12/2015","56964","Veglio, Dolcetto 2012 (Migraine Free)","La Mia Toscana","10-Piemonte/Liguria:10173 ZG3  Veglio,Dolcetto(LH) (Veglio, Dolcetto d'Alba 2012 ( Low Histamine))",2,13.49,26.98,175.37
,"Invoice","04/02/2015","57368","Veglio, Dolcetto 2012 (Migraine Free)","La Mia Toscana","10-Piemonte/Liguria:10173 ZG3  Veglio,Dolcetto(LH) (Veglio, Dolcetto d'Alba 2012 ( Low Histamine))",1,13.49,13.49,188.86
,"Invoice","06/12/2015","58635","Veglio, Dolcetto d'Alba 2012 ( Low Histamine)","Samples Scott","10-Piemonte/Liguria:10173 ZG3  Veglio,Dolcetto(LH) (Veglio, Dolcetto d'Alba 2012 ( Low Histamine))",1,0.00,0.00,188.86
,"Invoice","09/18/2015","60081","Veglio, Dolcetto d'Alba 2012 ( Low Histamine)","Samples Scott","10-Piemonte/Liguria:10173 ZG3  Veglio,Dolcetto(LH) (Veglio, Dolcetto d'Alba 2012 ( Low Histamine))",1,0.00,0.00,188.86
"Total 10173 ZG3  Veglio,Dolcetto(LH) (Veglio, Dolcetto d'Alba 2012 ( Low Histamine))",,,,,,,17,,188.86,188.86
"10175BAO F2 Veglio, Moscato (Veglio, Moscato D' Asti 2014)",,,,,,,,,,""
,"Invoice","02/18/2015","56480","Veglio, Moscato D' Asti 2012","Fiesta Liquors","10-Piemonte/Liguria:10175BAO F2 Veglio, Moscato (Veglio, Moscato D' Asti 2014)",3,11.45,34.35,34.35
"Total 10175BAO F2 Veglio, Moscato (Veglio, Moscato D' Asti 2014)",,,,,,,3,,34.35,34.35
"10188MAS - ZA3 BaroloColonnello (Aldo Conterno, Barolo ""Colonnello"" 2009(6pk))",,,,,,,,,,""
,"Invoice","02/27/2015","56754","Aldo Conterno, Barolo ""Colonnello"" 2009(6pk)  (Close Out Price)","Marcellino","10-Piemonte/Liguria:10188MAS - ZA3 BaroloColonnello (Aldo Conterno, Barolo ""Colonnello"" 2009(6pk))",12,99.00,1188.00,1188.00
"Total 10188MAS - ZA3 BaroloColonnello (Aldo Conterno, Barolo ""Colonnello"" 2009(6pk))",,,,,,,12,,1188.00,1188.00
"10194MON  ZD1FLR Auxo Red Lunae (Lunae, Auxo Red 2012)",,,,,,,,,,""
,"Invoice","03/27/2015","57249","Lunae, Auxo Red 2009","Crudo","10-Piemonte/Liguria:10194MON  ZD1FLR Auxo Red Lunae (Lunae, Auxo Red 2012)",12,18.00,216.00,216.00
,"Invoice","04/16/2015","57631","Lunae, Auxo Red 2009 - p/u 1 bottle","Crudo","10-Piemonte/Liguria:10194MON  ZD1FLR Auxo Red Lunae (Lunae, Auxo Red 2012)",-1,18.00,-18.00,198.00
"Total 10194MON  ZD1FLR Auxo Red Lunae (Lunae, Auxo Red 2012)",,,,,,,11,,198.00,198.00
"10195MON - UA3 Niccolo Red Luna (Lunae, Niccolo V 2010 (6pk)   *)",,,,,,,,,,""
,"Invoice","02/04/2015","56279","Lunae, Niccolo V 2007 (6pk)","Razz's","10-Piemonte/Liguria:10195MON - UA3 Niccolo Red Luna (Lunae, Niccolo V 2010 (6pk)   *)",12,24.50,294.00,294.00
,"Invoice","09/21/2015","60087","Lunae, Niccolo V 2007(6pk)","Samples Dario","10-Piemonte/Liguria:10195MON - UA3 Niccolo Red Luna (Lunae, Niccolo V 2010 (6pk)   *)",1,0.00,0.00,294.00
,"Invoice","10/16/2015","60621","Lunae, Niccolo V 2010 (6pk)","Italian Association 2","10-Piemonte/Liguria:10195MON - UA3 Niccolo Red Luna (Lunae, Niccolo V 2010 (6pk)   *)",12,0.00,0.00,294.00
"Total 10195MON - UA3 Niccolo Red Luna (Lunae, Niccolo V 2010 (6pk)   *)",,,,,,,25,,294.00,294.00
"10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",,,,,,,,,,""
,"Invoice","01/08/2015","55694","Boroli, Barbera d'Alba ""4 Fratelli"" 2011","Caffe Milano","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",1,13.50,13.50,13.50
,"Invoice","01/09/2015","55738","Boroli, Barbera d'Alba ""4 Fratelli"" 2011","AJ's Fine Foods #75-Pima","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",3,13.50,40.50,54.00
,"Invoice","01/15/2015","55785","Boroli, Barbera d'Alba ""4 Fratelli"" 2011","Samples James","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",1,0.00,0.00,54.00
,"Invoice","01/15/2015","55837","Boroli, Barbera d'Alba ""4 Fratelli"" 2011","Caffe Milano","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",1,13.50,13.50,67.50
,"Invoice","01/22/2015","55997","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Caffe Milano","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",2,13.50,27.00,94.50
,"Invoice","01/29/2015","56155","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Caffe Milano","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",2,13.50,27.00,121.50
,"Invoice","01/29/2015","56161","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Giuseppe's - Tucson","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",12,13.50,162.00,283.50
,"Invoice","01/30/2015","56172","Boroli, Barbera d'Alba ""4 Fratelli"" 2011","Marcellino","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",12,13.50,162.00,445.50
,"Invoice","01/30/2015","56192","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","TRANSFERS","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",12,14.50,174.00,619.50
,"Invoice","01/30/2015","56194","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Samples James","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",1,0.00,0.00,619.50
,"Invoice","02/04/2015","56200","Boroli, Barbera d'Alba ""4 Fratelli"" 2011","Fiesta Liquors","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",3,13.50,40.50,660.00
,"Invoice","02/05/2015","56282","Boroli, Barbera d'Alba ""4 Fratelli"" 2012","Giuseppe's - Tucson","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",6,13.50,81.00,741.00
,"Invoice","02/05/2015","56286","Boroli, Barbera d'Alba ""4 Fratelli"" 2011","Caffe Milano","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",6,13.50,81.00,822.00
,"Invoice","02/12/2015","56411","Boroli, Barbera d'Alba ""4 Fratelli"" 2012","Caffe Milano","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",2,13.50,27.00,849.00
,"Invoice","02/12/2015","56418","Boroli, Barbera d'Alba ""4 Fratelli"" 2012","Giuseppe's - Tucson","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",12,13.50,162.00,1011.00
,"Invoice","02/19/2015","56562","Boroli, Barbera d'Alba ""4 Fratelli"" 2012","TRANSFERS","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",12,14.50,174.00,1185.00
,"Invoice","03/05/2015","56816","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Samples James","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",1,0.00,0.00,1185.00
,"Invoice","03/12/2015","56962","Boroli, Barbera d'Alba ""4 Fratelli"" 2012","Giuseppe's - Tucson","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",12,13.50,162.00,1347.00
,"Invoice","03/13/2015","56978","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Marcellino","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",12,13.50,162.00,1509.00
,"Invoice","03/19/2015","57112","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Nonna Vivi","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",6,13.50,81.00,1590.00
,"Invoice","03/20/2015","57105","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Convienent Corner Market","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",4,16.35,65.40,1655.40
,"Invoice","04/01/2015","57345","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Crudo","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",12,13.50,162.00,1817.40
,"Invoice","04/03/2015","57377","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Virtu","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",12,13.50,162.00,1979.40
,"Invoice","04/09/2015","57491","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Bella Luna","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",12,13.50,162.00,2141.40
,"Invoice","04/10/2015","57517","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Marcellino","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",12,13.50,162.00,2303.40
,"Invoice","04/15/2015","57583","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Virtu","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",12,13.50,162.00,2465.40
,"Invoice","04/17/2015","57551","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Fry's Signature Store #125","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",12,12.49,149.88,2615.28
,"Invoice","04/17/2015","57672","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Marcellino","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",24,13.50,324.00,2939.28
,"Invoice","04/23/2015","57767","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Virtu","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",12,13.50,162.00,3101.28
,"Invoice","04/23/2015","57788","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Marcellino","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",24,13.50,324.00,3425.28
,"Invoice","04/30/2015","57873","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Bella Luna","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",12,13.50,162.00,3587.28
,"Invoice","05/01/2015","57954","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Virtu","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",12,13.50,162.00,3749.28
,"Invoice","05/05/2015","57985","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Fry's Signature Store #125","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",6,12.49,74.94,3824.22
,"Invoice","05/07/2015","58030","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Caffe Milano","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",2,13.50,27.00,3851.22
,"Invoice","06/25/2015","58806","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Caffe Milano","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",2,13.50,27.00,3878.22
,"Invoice","09/24/2015","60234","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Samples James","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",1,0.00,0.00,3878.22
,"Invoice","10/01/2015","60354","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Caffe Torino Oro Valley","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",12,13.50,162.00,4040.22
,"Invoice","10/01/2015","60356","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Caffe Milano","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",1,13.50,13.50,4053.72
,"Invoice","10/15/2015","60590","Boroli, Barbera d'Alba ""4 Fratelli"" 2013","Caffe Milano","10-Piemonte/Liguria:10454UVE  C2  4 Fratelli (Boroli, Barbera d'Alba ""4 Fratelli"" 2013   *)",1,13.50,13.50,4067.22
