,"Type","Date","Num","Memo","Name","Item","Qty","Sales Price","Amount","Balance"
,"Invoice","08/27/2014","53306","La Valentina, Montepulciano D'Abruzzo 2011","IL Bosco","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",6,9.99,59.94,3915.04
,"Invoice","08/28/2014","53314","La Valentina, Montepulciano D'Abruzzo 2011","Plaza Liquors","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",3,10.99,32.97,3948.01
,"Invoice","08/29/2014","53327","La Valentina, Montepulciano D'Abruzzo 2011","Nello's on Shea","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",12,9.99,119.88,4067.89
,"Invoice","08/29/2014","53350","La Valentina, Montepulciano D'Abruzzo 2011","Hideaway House","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",12,10.99,131.88,4199.77
,"Invoice","08/29/2014","53350","La Valentina, Montepulciano D'Abruzzo 2011 - promo","Hideaway House","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",1,0.00,0.00,4199.77
,"Invoice","08/29/2014","53365","La Valentina, Montepulciano D'Abruzzo 2011","Pane  Vino","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",2,9.99,19.98,4219.75
,"Invoice","09/12/2014","53570","La Valentina, Montepulciano D'Abruzzo 2011","Cowboy Ciao","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",4,0.00,0.00,4219.75
,"Invoice","09/17/2014","53581","La Valentina, Montepulciano D'Abruzzo 2011","Pane  Vino","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",6,9.99,59.94,4279.69
,"Invoice","09/18/2014","53646","La Valentina, Montepulciano D'Abruzzo 2011","Phoenix Wine Storage","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",2,9.99,19.98,4299.67
,"Invoice","09/18/2014","53668","La Valentina, Montepulciano D'Abruzzo 2011","Armitage","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",1,0.00,0.00,4299.67
,"Invoice","09/18/2014","53674","La Valentina, Montepulciano D'Abruzzo 2011","Plaza Liquors","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",1,10.99,10.99,4310.66
,"Invoice","09/19/2014","53702","La Valentina, Montepulciano D'Abruzzo 2011","De Falco's Italian Grocery","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",12,9.99,119.88,4430.54
,"Invoice","09/26/2014","53817","La Valentina, Montepulciano D'Abruzzo 2011","Pizzeria Bianco - Tucson","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",48,10.99,527.52,4958.06
,"Invoice","09/26/2014","53836","La Valentina, Montepulciano D'Abruzzo 2011","Pizzeria Bianco - Tucson","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",1,0.00,0.00,4958.06
,"Invoice","10/07/2014","53994","La Valentina, Montepulciano D'Abruzzo 2011","Spiga Cucina Italiana","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",1,0.00,0.00,4958.06
,"Invoice","10/08/2014","54006","La Valentina, Montepulciano D'Abruzzo 2011","IL Bosco","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",6,10.99,65.94,5024.00
,"Invoice","10/10/2014","54041","La Valentina, Montepulciano D'Abruzzo 2011","AJ's Fine Foods #61-Val Vista/Mesa","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",4,10.99,43.96,5067.96
,"Invoice","10/10/2014","54056","La Valentina, Montepulciano D'Abruzzo 2011","AJ's Fine Foods #61-Val Vista/Mesa","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",1,0.00,0.00,5067.96
,"Invoice","10/13/2014","54089","La Valentina, Montepulciano D'Abruzzo 2011","Bella Luna","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",1,0.00,0.00,5067.96
,"Invoice","10/17/2014","54171","La Valentina, Montepulciano D'Abruzzo 2011","Pizzeria Bianco - Tucson","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",48,10.99,527.52,5595.48
,"Invoice","10/17/2014","54188","La Valentina, Montepulciano D'Abruzzo 2011","Hideaway House","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",12,10.99,131.88,5727.36
,"Invoice","10/17/2014","54125","La Valentina, Montepulciano D'Abruzzo 2011","Samples James","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",1,0.00,0.00,5727.36
,"Invoice","10/22/2014","54281","La Valentina, Montepulciano D'Abruzzo 2011","Samples","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",48,13.50,648.00,6375.36
,"Invoice","10/22/2014","54281","La Valentina, Montepulciano D'Abruzzo 2011","Samples","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",-48,13.50,-648.00,5727.36
,"Invoice","10/23/2014","54290","La Valentina, Montepulciano D'Abruzzo 2011","Liquor Dan","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",2,10.99,21.98,5749.34
,"Invoice","10/29/2014","54358","La Valentina, Montepulciano D'Abruzzo 2011","IL Bosco","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",6,10.99,65.94,5815.28
,"Invoice","10/29/2014","54408","La Valentina, Montepulciano D'Abruzzo 2011","IL Bosco","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",1,0.00,0.00,5815.28
,"Invoice","10/30/2014","54392","La Valentina, Montepulciano D'Abruzzo 2011","Nonna Vivi","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",12,10.99,131.88,5947.16
,"Invoice","11/07/2014","54468","La Valentina, Montepulciano D'Abruzzo 2011","Samples James","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",36,0.00,0.00,5947.16
,"Invoice","11/11/2014","54618","La Valentina, Montepulciano D'Abruzzo 2011","Samples Ryan","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",1,0.00,0.00,5947.16
,"Invoice","11/12/2014","54635","La Valentina, Montepulciano D'Abruzzo 2011","IL Bosco","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",6,9.99,59.94,6007.10
,"Invoice","11/13/2014","54654","La Valentina, Montepulciano D'Abruzzo 2011","Samples James","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",36,13.50,486.00,6493.10
,"Invoice","11/15/2014","54722","La Valentina, Montepulciano D'Abruzzo 2011","Pizzeria Bianco - Tucson","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",12,10.99,131.88,6624.98
,"Invoice","11/18/2014","54733","La Valentina, Montepulciano D'Abruzzo 2011","IL Bosco","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",6,9.99,59.94,6684.92
,"Invoice","11/19/2014","54723","La Valentina, Montepulciano D'Abruzzo 2011","Nello's Warner","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",12,10.99,131.88,6816.80
,"Invoice","11/20/2014","54794","La Valentina, Montepulciano D'Abruzzo 2011","Nonna Vivi","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",12,10.99,131.88,6948.68
,"Invoice","11/21/2014","54764","La Valentina, Montepulciano D'Abruzzo 2011","Fry's Signature Store #125","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",12,10.99,131.88,7080.56
,"Invoice","11/25/2014","54878","La Valentina, Montepulciano D'Abruzzo 2011","Pizzeria Bianco - Tucson","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",24,10.99,263.76,7344.32
,"Invoice","11/25/2014","54907","La Valentina, Montepulciano D'Abruzzo 2011","Nello's Warner","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",12,10.99,131.88,7476.20
,"Invoice","11/25/2014","54921","La Valentina, Montepulciano D'Abruzzo 2011","Samples James","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",9,13.50,121.50,7597.70
,"Invoice","12/02/2014","54968","La Valentina, Montepulciano D'Abruzzo 2011","IL Bosco","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",6,10.99,65.94,7663.64
,"Invoice","12/02/2014","54993","La Valentina, Montepulciano D'Abruzzo 2011","Fry's Signature Store #125","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",12,10.99,131.88,7795.52
,"Invoice","12/03/2014","55024","La Valentina, Montepulciano D'Abruzzo 2011","Nello's Warner","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",6,10.99,65.94,7861.46
,"Invoice","12/04/2014","55039","La Valentina, Montepulciano D'Abruzzo 2011","Pizzeria Bianco - Tucson","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",12,10.99,131.88,7993.34
,"Invoice","12/05/2014","55068","La Valentina, Montepulciano D'Abruzzo 2011","Nello's on Shea","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",12,9.99,119.88,8113.22
,"Invoice","12/05/2014","55100","La Valentina, Montepulciano D'Abruzzo 2011","Samples James","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",12,13.50,162.00,8275.22
,"Invoice","12/10/2014","55126","La Valentina, Montepulciano D'Abruzzo 2011","AJ's Fine Foods #61-Val Vista/Mesa","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",5,10.99,54.95,8330.17
,"Invoice","12/11/2014","55176","La Valentina, Montepulciano D'Abruzzo 2011","Samples Ryan","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",2,0.00,0.00,8330.17
,"Invoice","12/12/2014","55188","La Valentina, Montepulciano D'Abruzzo 2011","IL Bosco","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",6,9.99,59.94,8390.11
,"Invoice","12/12/2014","55202","La Valentina, Montepulciano D'Abruzzo 2011","Samples Greg","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",1,0.00,0.00,8390.11
,"Invoice","12/12/2014","55211","La Valentina, Montepulciano D'Abruzzo 2011","Pizzeria Bianco - Tucson","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",12,10.99,131.88,8521.99
,"Invoice","12/18/2014","55268","La Valentina, Montepulciano D'Abruzzo 2011","Samples James","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",12,13.50,162.00,8683.99
,"Invoice","12/18/2014","55324","La Valentina, Montepulciano D'Abruzzo 2011","Pizzeria Bianco - Tucson","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",36,10.99,395.64,9079.63
,"Invoice","12/19/2014","55337","La Valentina, Montepulciano D'Abruzzo 2011","IL Bosco","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",6,9.99,59.94,9139.57
,"Invoice","12/23/2014","55448","La Valentina, Montepulciano D'Abruzzo 2011","Plaza Liquors","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",2,11.00,22.00,9161.57
,"Invoice","12/29/2014","55537","La Valentina, Montepulciano D'Abruzzo 2011","Plaza Liquors","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",2,11.00,22.00,9183.57
,"Invoice","12/30/2014","55212","La Valentina, Montepulciano D'Abruzzo 2011","Pizzeria Bianco - Tucson","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",36,10.99,395.64,9579.21
,"Invoice","12/31/2014","55582","La Valentina, Montepulciano D'Abruzzo 2011","Nello's Warner","20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",12,10.99,131.88,9711.09
"Total 20119  L1 (La Valentina, Montepulciano d' Abruzzo 2015)",,,,,,,972,,9711.09,9711.09
"20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",,,,,,,,,,""
,"Invoice","01/03/2014","49145","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,192.00
,"Invoice","01/16/2014","49370","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Vivace Restaurant","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,384.00
,"Invoice","01/16/2014","49385","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,576.00
,"Invoice","01/23/2014","49522","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Plaza Liquors","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",3,16.00,48.00,624.00
,"Invoice","01/23/2014","49528","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Vincitorio","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",3,15.00,45.00,669.00
,"Invoice","01/23/2014","49526","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,861.00
,"Invoice","01/29/2014","49635","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Vincitorio","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,15.00,180.00,1041.00
,"Invoice","01/30/2014","49679","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,1233.00
,"Invoice","01/31/2014","49725","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Sassi Ristorante","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,1425.00
,"Invoice","02/07/2014","50079","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Samples Greg","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",1,0.00,0.00,1425.00
,"Invoice","02/12/2014","49930","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Sassi Ristorante","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,1617.00
,"Invoice","02/13/2014","49985","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,1809.00
,"Invoice","02/13/2014","49989","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Unplugged","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",2,16.00,32.00,1841.00
,"Invoice","02/20/2014","50135","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",24,16.00,384.00,2225.00
,"Invoice","02/27/2014","50179","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Unplugged","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",2,16.00,32.00,2257.00
,"Invoice","02/27/2014","50226","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009 (pick up and replace)","Vivace Restaurant","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",1,16.00,16.00,2273.00
,"Invoice","02/28/2014","50304","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Sassi Ristorante","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,2465.00
,"Invoice","03/06/2014","50404","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Unplugged","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",3,16.00,48.00,2513.00
,"Invoice","03/06/2014","50381","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",7,16.00,112.00,2625.00
,"Invoice","03/06/2014","50381","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009 (pick up and replace)","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",5,16.00,80.00,2705.00
,"Invoice","03/13/2014","50487","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Vivace Restaurant","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",6,16.00,96.00,2801.00
,"Invoice","03/13/2014","50558","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,2993.00
,"Invoice","03/19/2014","50606","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Sassi Ristorante","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,3185.00
,"Invoice","03/20/2014","50700","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",6,16.00,96.00,3281.00
,"Invoice","03/27/2014","50801","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Vivace Restaurant","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,3473.00
,"Invoice","03/27/2014","50836","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,3665.00
,"Invoice","03/27/2014","50848","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Samples Allen","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,3857.00
,"Invoice","04/03/2014","50866","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,4049.00
,"Invoice","04/10/2014","51101","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,4241.00
,"Invoice","04/16/2014","51153","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Sassi Ristorante","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,4433.00
,"Invoice","04/17/2014","51236","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",24,16.00,384.00,4817.00
,"Invoice","05/01/2014","51494","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Samples Allen","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,5009.00
,"Invoice","05/02/2014","51475","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Vincitorio","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",6,15.00,90.00,5099.00
,"Invoice","05/09/2014","51648","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Grazie Pizzeria Winebar","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",6,16.00,96.00,5195.00
,"Invoice","05/09/2014","51659","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",18,16.00,288.00,5483.00
,"Invoice","05/15/2014","51766","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",24,16.00,384.00,5867.00
,"Invoice","05/21/2014","51811","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Sassi Ristorante","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,6059.00
,"Invoice","05/22/2014","51885","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Time Market","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,6251.00
,"Invoice","05/22/2014","51894","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",24,16.00,384.00,6635.00
,"Invoice","05/23/2014","51880","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Vincitorio","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",6,15.00,90.00,6725.00
,"Invoice","05/29/2014","51932","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Vivace Restaurant","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",6,16.00,96.00,6821.00
,"Invoice","06/05/2014","52131","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,7013.00
,"Invoice","06/12/2014","52237","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,7205.00
,"Invoice","06/12/2014","52239","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Unplugged","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",2,16.00,32.00,7237.00
,"Invoice","06/13/2014","52270","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Grazie Pizzeria Winebar","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",6,16.00,96.00,7333.00
,"Invoice","06/19/2014","52336","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,7525.00
,"Invoice","06/24/2014","52370","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Samples Greg","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",1,0.00,0.00,7525.00
,"Invoice","06/25/2014","52432","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Samples Dario","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",-12,16.00,-192.00,7333.00
,"Invoice","07/03/2014","52469","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Vivace Restaurant","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,7525.00
,"Invoice","07/10/2014","52598","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,7717.00
,"Invoice","07/25/2014","52837","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Grazie Pizzeria Winebar","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",6,16.00,96.00,7813.00
,"Invoice","07/30/2014","52878","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Vincitorio","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",3,15.00,45.00,7858.00
,"Invoice","07/31/2014","52914","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,8050.00
,"Invoice","08/12/2014","53081","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Vincitorio","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",6,15.00,90.00,8140.00
,"Invoice","08/14/2014","53113","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,8332.00
,"Invoice","08/14/2014","53066","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Vivace Restaurant","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",6,16.00,96.00,8428.00
,"Invoice","08/28/2014","53338","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,8620.00
,"Invoice","09/05/2014","53426","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Vincitorio","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",6,15.00,90.00,8710.00
,"Invoice","09/05/2014","53445","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Sassi Ristorante","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,8902.00
,"Invoice","09/11/2014","53529","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Vivace Restaurant","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,9094.00
,"Invoice","09/11/2014","53552","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,9286.00
,"Invoice","09/12/2014","53570","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Cowboy Ciao","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",4,0.00,0.00,9286.00
,"Invoice","09/12/2014","53589","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Grazie Pizzeria Winebar","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",6,16.00,96.00,9382.00
,"Invoice","09/16/2014","53617","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","My Wine Cellar1","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",1,16.00,16.00,9398.00
,"Invoice","09/17/2014","53635","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Scotts Resort & Spa","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",6,16.00,96.00,9494.00
,"Invoice","09/18/2014","53646","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Phoenix Wine Storage","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",15,16.00,240.00,9734.00
,"Invoice","09/18/2014","53668","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Armitage","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",1,0.00,0.00,9734.00
,"Invoice","09/19/2014","53667","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Vincitorio","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",6,15.00,90.00,9824.00
,"Invoice","09/19/2014","53702","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","De Falco's Italian Grocery","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",12,16.00,192.00,10016.00
,"Invoice","10/02/2014","53913","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Tavolino Skyline","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",24,16.00,384.00,10400.00
,"Invoice","10/03/2014","53946","La Valentina, Montepulciano D'Abruzzo ""Spelt"" 2009","Grazie Pizzeria Winebar","20120 H1 (La Valentina, Montepulciano d' Abruzzo ""Spelt"" 2015)",6,16.00,96.00,10496.00
