,"Type","Date","Num","Memo","Name","Item","Qty","Sales Price","Amount","Balance"
,"Invoice","05/05/2016","65623","Ca Momi, Rosso di Ca' Momi 2014","Le Rendez-vous","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,10579.68
,"Invoice","05/06/2016","65641","Ca Momi, Rosso di Ca' Momi 2014","The Strand","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,10675.56
,"Invoice","05/10/2016","65681","Ca Momi, Rosso di Ca' Momi 2014","Samples Lisa","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,10675.56
,"Invoice","05/11/2016","65703","Ca Momi, Rosso di Ca' Momi 2014","La Stalla","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,10771.44
,"Invoice","05/12/2016","65752","Ca Momi, Rosso di Ca' Momi 2014","Giuseppe's - Tucson","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,10867.32
,"Invoice","05/13/2016","65782","Ca Momi, Rosso di Ca' Momi 2014","The Strand","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",48,7.99,383.52,11250.84
,"Invoice","05/13/2016","65798","Ca Momi, Rosso di Ca' Momi 2014","My Wine Cellar1","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",24,7.99,191.76,11442.60
,"Invoice","05/13/2016","65798","Ca Momi, Rosso di Ca' Momi 2014","My Wine Cellar1","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,7.99,7.99,11450.59
,"Invoice","05/19/2016","65540","Ca Momi, Rosso di Ca' Momi 2014","Malani World Mercado","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",4,7.99,31.96,11482.55
,"Invoice","05/19/2016","65896","Ca Momi, Rosso di Ca' Momi 2014","Giuseppe's - Tucson","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",6,7.99,47.94,11530.49
,"Invoice","05/20/2016","65909","Ca Momi, Rosso di Ca' Momi 2014","Vino Di Sedona","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,7.99,7.99,11538.48
,"Invoice","05/20/2016","65928","Ca Momi, Rosso di Ca' Momi 2014","My Wine Cellar1","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",24,7.99,191.76,11730.24
,"Invoice","05/24/2016","65957","Ca Momi, Rosso di Ca' Momi 2014","AJ's Fine Foods #87-Ray","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",24,7.99,191.76,11922.00
,"Invoice","05/24/2016","65959","Ca Momi, Rosso di Ca' Momi 2014","Samples Lisa","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,11922.00
,"Invoice","05/25/2016","65970","Ca Momi, Rosso di Ca' Momi 2014","Quick N Shine Carwash","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",6,7.99,47.94,11969.94
,"Invoice","05/26/2016","65978","Ca Momi, Rosso di Ca' Momi 2014","Basha's Phx 15","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",6,7.99,47.94,12017.88
,"Invoice","05/26/2016","66012","Ca Momi, Rosso di Ca' Momi 2014","Le Rendez-vous","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",24,7.99,191.76,12209.64
,"Invoice","05/26/2016","66026","Ca Momi, Rosso di Ca' Momi 2014","Samples Greg","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,12209.64
,"Invoice","05/27/2016","66030","Ca Momi, Rosso di Ca' Momi 2014","Sound Bites Grill","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,12305.52
,"Invoice","05/27/2016","66053","Ca Momi, Rosso di Ca' Momi 2014","Samples Scott","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,12305.52
,"Invoice","05/27/2016","66058","Ca Momi, Rosso di Ca' Momi 2014","Bella Vita Ristaurante","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",6,7.99,47.94,12353.46
,"Invoice","05/27/2016","66071","Ca Momi, Rosso di Ca' Momi 2014","Creekside","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,12449.34
,"Invoice","05/27/2016","66072","Ca Momi, Rosso di Ca' Momi 2014","Mesa Grill","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,12545.22
,"Invoice","06/02/2016","66124","Ca Momi, Rosso di Ca' Momi 2014","AJ's Fine Foods #117-67th Ave.","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,12641.10
,"Invoice","06/02/2016","66130","Ca Momi, Rosso di Ca' Momi 2014","Plaza Liquors","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",2,7.99,15.98,12657.08
,"Invoice","06/03/2016","66052","Ca Momi, Rosso di Ca' Momi 2014","My Wine Cellar1","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",24,7.99,191.76,12848.84
,"Invoice","06/08/2016","66211","Ca Momi, Rosso di Ca' Momi 2014","AJ's Fine Foods #87-Ray","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,12944.72
,"Invoice","06/14/2016","66305","Ca Momi, Rosso di Ca' Momi 2014","Samples Ella","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,12944.72
,"Invoice","06/15/2016","66328","Ca Momi, Rosso di Ca' Momi 2014","Vincitorio","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",36,7.99,287.64,13232.36
,"Invoice","06/15/2016","66330","Ca Momi, Rosso di Ca' Momi 2014","My Wine Cellar1","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,13328.24
,"Invoice","06/16/2016","66325","Ca Momi, Rosso di Ca' Momi 2014","Basha's Phx 15","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",6,7.99,47.94,13376.18
,"Invoice","06/16/2016","66327","Ca Momi, Rosso di Ca' Momi 2014","Creekside","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,13472.06
,"Invoice","06/16/2016","66363","Ca Momi, Rosso di Ca' Momi 2014","Sound Bites Grill","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,13567.94
,"Invoice","06/16/2016","66377","Ca Momi, Rosso di Ca' Momi 2014","Giuseppe's - Tucson","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,13663.82
,"Invoice","06/23/2016","66483","Ca Momi, Rosso di Ca' Momi 2014","Bella Vita Ristaurante","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",6,7.99,47.94,13711.76
,"Invoice","06/24/2016","66493","Ca Momi, Rosso di Ca' Momi 2014","Samples Jennifer","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,13711.76
,"Invoice","06/27/2016","66533","Ca Momi, Rosso di Ca' Momi 2014","Samples Lisa","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,13711.76
,"Invoice","06/29/2016","66554","Ca Momi, Rosso di Ca' Momi 2014","My Wine Cellar1","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,13807.64
,"Invoice","07/01/2016","66615","Ca Momi, Rosso di Ca' Momi 2014","AJ's Fine Foods #90-Lone Mtn","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,13903.52
,"Invoice","07/06/2016","66649","Ca Momi, Rosso di Ca' Momi 2014","AJ's Fine Foods #87-Ray","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,13999.40
,"Invoice","07/07/2016","66650","Ca Momi, Rosso di Ca' Momi 2014","Vino Di Sedona","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",6,7.99,47.94,14047.34
,"Invoice","07/07/2016","66674","Ca Momi, Rosso di Ca' Momi 2014","AJ's Fine Foods #117-67th Ave.","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,14143.22
,"Invoice","07/07/2016","66686","Ca Momi, Rosso di Ca' Momi 2014","1899 Restaurant","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,14143.22
,"Invoice","07/08/2016","66706","Ca Momi, Rosso di Ca' Momi 2014","Basha's Phx 15","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,14239.10
,"Invoice","07/12/2016","66723","Ca Momi, Rosso di Ca' Momi 2014","Samples Greg","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,14239.10
,"Invoice","07/12/2016","66739","Ca Momi, Rosso di Ca' Momi 2014","My Wine Cellar1","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,14334.98
,"Invoice","07/13/2016","66736","Ca Momi, Rosso di Ca' Momi 2014","Quick N Shine Carwash","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",4,7.99,31.96,14366.94
,"Invoice","07/13/2016","66751","Ca Momi, Rosso di Ca' Momi 2014","Samples Michael","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,14366.94
,"Invoice","07/14/2016","66788","Ca Momi, Rosso di Ca' Momi 2014","Mesa Grill","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,14462.82
,"Invoice","07/14/2016","66801","Ca Momi, Rosso di Ca' Momi 2014","Bella Vita Ristaurante","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,14558.70
,"Invoice","07/14/2016","66810","Ca Momi, Rosso di Ca' Momi 2014","Giuseppe's - Tucson","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",24,7.99,191.76,14750.46
,"Invoice","07/21/2016","66917","Ca Momi, Rosso di Ca' Momi 2014","Gerardo's Italian Kitchen","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,14846.34
,"Invoice","07/21/2016","66918","Ca Momi, Rosso di Ca' Momi 2014","Vino Di Sedona","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",6,7.99,47.94,14894.28
,"Invoice","07/26/2016","66969","Ca Momi, Rosso di Ca' Momi 2014","Samples Lisa","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",5,0.00,0.00,14894.28
,"Invoice","07/27/2016","66967","Ca Momi, Rosso di Ca' Momi 2014","AJ's Fine Foods #87-Ray","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,14990.16
,"Invoice","07/27/2016","66971","Ca Momi, Rosso di Ca' Momi 2014","Quick N Shine Carwash","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",2,7.99,15.98,15006.14
,"Invoice","07/28/2016","67020","Ca Momi, Rosso di Ca' Momi 2014","Sound Bites Grill","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,15102.02
,"Invoice","07/28/2016","67020","Ca Momi, Pinot Noir  2013","Sound Bites Grill","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,10.00,120.00,15222.02
,"Invoice","08/02/2016","67078","Ca Momi, Rosso di Ca' Momi 2014","My Wine Cellar1","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,15317.90
,"Invoice","08/03/2016","67091","Ca Momi, Rosso di Ca' Momi 2014","Samples Michael","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,15317.90
,"Invoice","08/05/2016","67161","Ca Momi, Rosso di Ca' Momi 2014","Samples Jennifer","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,15317.90
,"Invoice","08/09/2016","67179","Ca Momi, Rosso di Ca' Momi 2014","Samples Jennifer","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,15317.90
,"Invoice","08/10/2016","67183","Ca Momi, Rosso di Ca' Momi 2014","La Stalla","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,15413.78
,"Invoice","08/11/2016","67187","Ca Momi, Rosso di Ca' Momi 2014","Malani World Mercado","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",4,7.99,31.96,15445.74
,"Invoice","08/11/2016","67210","Ca Momi, Rosso di Ca' Momi 2014","Uptown Pubhouse","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,15541.62
,"Invoice","08/12/2016","67256","Ca Momi, Rosso di Ca' Momi 2014","The Strand","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,15637.50
,"Invoice","08/16/2016","67306","Ca Momi, Rosso di Ca' Momi 2014","My Wine Cellar1","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",24,7.99,191.76,15829.26
,"Invoice","08/17/2016","67317","Ca Momi, Rosso di Ca' Momi 2014","Steak & Stone","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,15925.14
,"Invoice","08/18/2016","67353","Ca Momi, Rosso di Ca' Momi 2014","Vino Di Sedona","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",6,7.99,47.94,15973.08
,"Invoice","08/18/2016","67356","Ca Momi, Rosso di Ca' Momi 2014","Creekside","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",24,7.99,191.76,16164.84
,"Invoice","08/18/2016","67359","Ca Momi, Rosso di Ca' Momi 2014","Cata Vinos","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,16260.72
,"Invoice","08/19/2016","67331","Ca Momi, Rosso di Ca' Momi 2014","Basha's Phx 15","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,16356.60
,"Invoice","08/23/2016","67416","Ca Momi, Rosso di Ca' Momi 2014","Samples Dara","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,16356.60
,"Invoice","08/25/2016","67474","Ca Momi, Rosso di Ca' Momi 2014","Sound Bites Grill","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,16452.48
,"Invoice","08/25/2016","67492","Ca Momi, Rosso di Ca' Momi 2014","Bella Vita Ristaurante","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",15,7.99,119.85,16572.33
,"Invoice","08/25/2016","67495","Ca Momi, Rosso di Ca' Momi 2014","Vino Di Sedona","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",6,7.99,47.94,16620.27
,"Invoice","08/31/2016","67532","Ca Momi, Rosso di Ca' Momi 2014","My Wine Cellar1","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",24,7.99,191.76,16812.03
,"Invoice","09/02/2016","67535","Ca Momi, Rosso di Ca' Momi 2014","Oils & Olives","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,16907.91
,"Invoice","09/07/2016","67640","Ca Momi, Rosso di Ca' Momi 2014","AJ's Fine Foods #87-Ray","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",24,7.99,191.76,17099.67
,"Invoice","09/08/2016","67650","Ca Momi, Rosso di Ca' Momi 2014","Basha's Phx 15","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,17195.55
,"Invoice","09/08/2016","67683","Ca Momi, Rosso di Ca' Momi 2014","Vino Di Sedona","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,17291.43
,"Invoice","09/08/2016","67704","Ca Momi, Rosso di Ca' Momi 2014","Samples Lisa","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,17291.43
,"Invoice","09/09/2016","67688","Ca Momi, Rosso di Ca' Momi 2014","Basha's Scottsdale #99","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",6,7.99,47.94,17339.37
,"Invoice","09/09/2016","67717","Ca Momi, Rosso di Ca' Momi 2014","The Strand","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,17435.25
,"Invoice","09/14/2016","67735","Ca Momi, Rosso di Ca' Momi 2014","Queen Creek Olive Mill","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,17531.13
,"Invoice","09/14/2016","67767","Ca Momi, Rosso di Ca' Momi 2014","Steak & Stone","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,17627.01
,"Invoice","09/15/2016","67775","Ca Momi, Rosso di Ca' Momi 2014","Samples Michael","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,17627.01
,"Invoice","09/15/2016","67777","Ca Momi, Rosso di Ca' Momi 2014","St. Charles Tavern","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",6,7.99,47.94,17674.95
,"Invoice","09/15/2016","67804","Ca Momi, Rosso di Ca' Momi 2014","Sound Bites Grill","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",24,7.99,191.76,17866.71
,"Invoice","09/15/2016","67815","Ca Momi, Rosso di Ca' Momi 2014","Vino Di Sedona","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,17962.59
,"Invoice","09/16/2016","67831","Ca Momi, Rosso di Ca' Momi 2014","My Wine Cellar1","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",24,7.99,191.76,18154.35
,"Invoice","09/22/2016","67896","Ca Momi, Rosso di Ca' Momi 2014","Plaza Liquors","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",2,7.99,15.98,18170.33
,"Invoice","09/22/2016","67930","Ca Momi, Rosso di Ca' Momi 2014","Gerardo's Italian Kitchen","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,18266.21
,"Invoice","09/27/2016","67980","Ca Momi, Rosso di Ca' Momi 2014","Vincitorio","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",36,7.99,287.64,18553.85
,"Invoice","09/27/2016","67988","Ca Momi, Rosso di Ca' Momi 2014","La Stalla","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,18649.73
,"Invoice","09/28/2016","67957","Ca Momi, Rosso di Ca' Momi 2014","Steak & Stone","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,18745.61
,"Invoice","09/29/2016","68023","Ca Momi, Rosso di Ca' Momi 2014","Mesa Grill","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",24,7.99,191.76,18937.37
,"Invoice","09/30/2016","68059","Ca Momi, Rosso di Ca' Momi 2014 (Pick up and return)","Steak & Stone","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",-12,7.99,-95.88,18841.49
,"Invoice","09/30/2016","68068","Ca Momi, Rosso di Ca' Momi 2014","Sound Bites Grill","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,18937.37
,"Invoice","10/05/2016","68114","Ca Momi, Rosso di Ca' Momi 2014","AJ's Fine Foods #87-Ray","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",10,7.99,79.90,19017.27
,"Invoice","10/07/2016","68187","Ca Momi, Rosso di Ca' Momi 2014","Samples Jennifer","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,19017.27
,"Invoice","10/13/2016","68260","Ca Momi, Rosso di Ca' Momi 2014","Samples Greg","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,19017.27
,"Invoice","10/13/2016","68311","Ca Momi, Rosso di Ca' Momi 2014","Vino Di Sedona","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,19113.15
,"Invoice","10/13/2016","68318","Ca Momi, Rosso di Ca' Momi 2014","Bella Vita Ristaurante","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,19209.03
,"Invoice","10/13/2016","68320","Ca Momi, Rosso di Ca' Momi 2014","Samples Michael","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,19209.03
,"Invoice","10/14/2016","68334","Ca Momi, Rosso di Ca' Momi 2014","Samples Jennifer","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,19209.03
,"Invoice","10/14/2016","68345","Ca Momi, Rosso di Ca' Momi 2014","My Wine Cellar1","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,19304.91
,"Invoice","10/14/2016","68355","Ca Momi, Rosso di Ca' Momi 2014","The Strand","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,19400.79
,"Invoice","10/14/2016","68364","Ca Momi, Rosso di Ca' Momi 2014","Samples Lisa","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,19400.79
,"Invoice","10/19/2016","68408","Ca Momi, Rosso di Ca' Momi 2014","Samples Greg","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,19400.79
,"Invoice","10/20/2016","68441","Ca Momi, Rosso di Ca' Momi 2014","Sound Bites Grill","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,19496.67
,"Invoice","10/20/2016","68430","Ca Momi, Rosso di Ca' Momi 2014","The Strand","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,19592.55
,"Invoice","10/21/2016","68463","Ca Momi, Rosso di Ca' Momi 2014","Plaza Liquors","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,7.99,7.99,19600.54
,"Invoice","10/25/2016","68526","Ca Momi, Rosso di Ca' Momi 2014","Samples Ryan","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,19600.54
,"Invoice","10/25/2016","68560","Ca Momi, Rosso di Ca' Momi 2014","Samples Ray","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,19600.54
,"Invoice","10/26/2016","68527","Ca Momi, Rosso di Ca' Momi 2014","Queen Creek Olive Mill","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,19696.42
,"Invoice","10/27/2016","68594","Ca Momi, Rosso di Ca' Momi 2014","Vino Di Sedona","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",13,7.99,103.87,19800.29
,"Invoice","10/27/2016","68597","Ca Momi, Rosso di Ca' Momi 2014","Mesa Grill","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,19896.17
,"Invoice","10/28/2016","68584","Ca Momi, Rosso di Ca' Momi 2014","AJ's Fine Foods #90-Lone Mtn","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,19992.05
,"Invoice","10/28/2016","68612","Ca Momi, Rosso di Ca' Momi 2014","Rincon Market","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",3,7.99,23.97,20016.02
,"Invoice","10/28/2016","68634","Ca Momi, Rosso di Ca' Momi 2014","Steak & Stone","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",6,7.99,47.94,20063.96
,"Invoice","11/02/2016","68683","Ca Momi, Rosso di Ca' Momi 2014","AJ's Fine Foods #87-Ray","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,20159.84
,"Invoice","11/02/2016","68738","Ca Momi, Rosso di Ca' Momi 2014","Bella Vita Ristaurante","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",6,7.99,47.94,20207.78
,"Invoice","11/03/2016","68709","Ca Momi, Rosso di Ca' Momi 2014","Basha's Phx 15","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,20303.66
,"Invoice","11/03/2016","68728","Ca Momi, Rosso di Ca' Momi 2014","Sound Bites Grill","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,20399.54
,"Invoice","11/04/2016","68713","Ca Momi, Rosso di Ca' Momi 2014","Plaza Liquors","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",2,7.99,15.98,20415.52
,"Invoice","11/04/2016","68722","Ca Momi, Rosso di Ca' Momi 2014","Cata Vinos","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",6,7.99,47.94,20463.46
,"Invoice","11/08/2016","68788","Ca Momi, Rosso di Ca' Momi 2014","Samples Greg","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,20463.46
,"Invoice","11/10/2016","68862","Ca Momi, Rosso di Ca' Momi 2014","Bella Vita Ristaurante","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,20559.34
,"Invoice","11/11/2016","68881","Ca Momi, Rosso di Ca' Momi 2014","The Strand","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,20655.22
,"Invoice","11/11/2016","68909","Ca Momi, Rosso di Ca' Momi 2014","Samples Salvatore","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,20655.22
,"Invoice","11/14/2016","68921","Ca Momi, Rosso di Ca' Momi 2014","Samples Greg","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,20655.22
,"Invoice","11/17/2016","69011","Ca Momi, Rosso di Ca' Momi 2014","Creekside","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",24,7.99,191.76,20846.98
,"Invoice","11/17/2016","69027","Ca Momi, Rosso di Ca' Momi 2014","Sound Bites Grill","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,20942.86
,"Invoice","11/18/2016","68930","Ca Momi, Rosso di Ca' Momi 2014","Steak & Stone","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,21038.74
,"Invoice","11/23/2016","69088","Ca Momi, Rosso di Ca' Momi 2014","Rincon Market","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",3,7.99,23.97,21062.71
,"Invoice","11/23/2016","69169","Ca Momi, Rosso di Ca' Momi 2014","Grand Blue","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",-12,7.99,-95.88,20966.83
,"Invoice","11/29/2016","69190","Ca Momi, Rosso di Ca' Momi 2014","Samples Greg","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",1,0.00,0.00,20966.83
,"Invoice","11/30/2016","69200","Ca Momi, Rosso di Ca' Momi 2014","AJ's Fine Foods #87-Ray","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,21062.71
,"Invoice","12/01/2016","69251","Ca Momi, Rosso di Ca' Momi 2014","Basha's Scottsdale #99","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",6,7.99,47.94,21110.65
,"Invoice","12/01/2016","69271","Ca Momi, Rosso di Ca' Momi 2014","Vino Di Sedona","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,21206.53
,"Invoice","12/01/2016","69274","Ca Momi, Rosso di Ca' Momi 2014","Bella Vita Ristaurante","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,21302.41
,"Invoice","12/01/2016","69275","Ca Momi, Rosso di Ca' Momi 2014","Sound Bites Grill","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,21398.29
,"Invoice","12/07/2016","69353","Ca Momi, Rosso di Ca' Momi 2014","La Stalla","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",12,7.99,95.88,21494.17
,"Invoice","12/09/2016","69464","Ca Momi, Rosso di Ca' Momi 2014","Plaza Liquors","33367  FLR (Ca Momi, Rosso di Ca' Momi 2015)",2,7.99,15.98,21510.15
